,firstName,middleName,lastName,serviceAddress
0,Marthinus,W,Theunissen,"{'line1': '401 Bay Street', 'line2': 'Suite 3200', 'city': 'Toronto', 'subdivisionCode': 'ON', 'subdivisionName': 'Ontario', 'postalCode': 'M5H 2Y4', 'countryCode': 'CA', 'countryName': 'Canada'}"
1,Timothy,,Bradburn,"{'line1': '401 Bay Street', 'city': 'Toronto', 'subdivisionCode': 'ON', 'subdivisionName': 'Ontario', 'postalCode': 'M5H 2Y4', 'countryCode': 'CA', 'countryName': 'Canada'}"
2,Dorena,,Quinn,"{'line1': '401 Bay Street', 'city': 'Toronto', 'subdivisionCode': 'ON', 'subdivisionName': 'Ontario', 'postalCode': 'M5H 2Y4', 'countryCode': 'CA', 'countryName': 'Canada'}"
