,firstName,lastName,serviceAddress
0,Blaine,Fitzgerald,"{'line1': '3199', 'line2': 'Palladium Drive', 'city': 'Ottawa', 'subdivisionCode': 'ON', 'subdivisionName': 'Ontario', 'postalCode': 'K2T 0N9', 'countryCode': 'CA', 'countryName': 'Canada'}"
1,Jamie,Hollingworth,"{'line1': '3199', 'line2': 'Palladium Drive', 'city': 'Ottawa', 'subdivisionCode': 'ON', 'subdivisionName': 'Ontario', 'postalCode': 'K2T 0N9', 'countryCode': 'CA', 'countryName': 'Canada'}"
