,firstName,middleName,lastName,serviceAddress
0,Allen,C.,Capps,"{'line1': '425 - 1st Street S.W.', 'line2': 'Suite 200', 'city': 'Calgary', 'subdivisionCode': 'AB', 'subdivisionName': 'Alberta', 'postalCode': 'T2P 3L8', 'countryCode': 'CA', 'countryName': 'Canada'}"
1,Brian,S.,Johnson,"{'line1': '425 1st Street S.W., Suite 200', 'city': 'Calgary', 'subdivisionCode': 'AB', 'subdivisionName': 'Alberta', 'postalCode': 'T2P 3L8', 'countryCode': 'CA', 'countryName': 'Canada'}"
2,Patrick,R.,Murray,"{'line1': '425 1st Street S.W., Suite 200', 'city': 'Calgary', 'subdivisionCode': 'AB', 'subdivisionName': 'Alberta', 'postalCode': 'T2P 3L8', 'countryCode': 'CA', 'countryName': 'Canada'}"
