,firstName,lastName,serviceAddress
0,Doug,French,"{'line1': '28th Floor, 25 York Street', 'city': 'Toronto', 'subdivisionCode': 'ON', 'subdivisionName': 'Ontario', 'postalCode': 'M5J 2V5', 'countryCode': 'CA', 'countryName': 'Canada'}"
1,Michael,Dingle,"{'line1': '826 Yates Street', 'city': 'Victoria', 'subdivisionCode': 'BC', 'subdivisionName': 'British Columbia', 'postalCode': 'V8W 2H9', 'countryCode': 'CA', 'countryName': 'Canada'}"
2,Charles,Flicker,"{'line1': 'Suite 900 - 2000 Peel Street', 'city': 'Montreal', 'subdivisionCode': 'QC', 'subdivisionName': 'Quebec', 'postalCode': 'H3A 2W5', 'countryCode': 'CA', 'countryName': 'Canada'}"
