,firstName,lastName,serviceAddress
0,Keith,Neumeyer,"{'line1': 'Suite 1800, 925 West Georgia Street', 'city': 'Vancouver', 'subdivisionCode': 'BC', 'subdivisionName': 'British Columbia', 'postalCode': 'V6C 3L2', 'countryCode': 'CA', 'countryName': 'Canada'}"
1,Raymond,Polman,"{'line1': '20166 1 Ave.', 'city': 'Langley Township', 'subdivisionCode': 'BC', 'subdivisionName': 'British Columbia', 'postalCode': 'V2Z 0A3', 'countryCode': 'CA', 'countryName': 'Canada'}"
