,firstName,middleName,lastName,serviceAddress
0,David,W.,Copeland,"{'line1': '161 Bay Street, Suite 4900', 'city': 'Toronto', 'subdivisionCode': 'ON', 'subdivisionName': 'Ontario', 'postalCode': 'M5J 2S1', 'countryCode': 'CA', 'countryName': 'Canada'}"
1,Christopher,A,Govan,"{'line1': '161 Bay Street, Suite 4900', 'city': 'Toronto', 'subdivisionCode': 'ON', 'subdivisionName': 'Ontario', 'postalCode': 'M5J 2S1', 'countryCode': 'CA', 'countryName': 'Canada'}"
