,firstName,middleName,lastName,serviceAddress
0,Brian,S.,Johnson,"{'line1': '200, 425 - 1st Street SW', 'city': 'Calgary', 'subdivisionCode': 'AB', 'subdivisionName': 'Alberta', 'postalCode': 'T2P 3L8', 'countryCode': 'CA', 'countryName': 'Canada'}"
1,Patrick,R.,Murray,"{'line1': '200, 425 - 1st Street SW', 'city': 'Calgary', 'subdivisionCode': 'AB', 'subdivisionName': 'Alberta', 'postalCode': 'T2P 3L8', 'countryCode': 'CA', 'countryName': 'Canada'}"
2,Stephen,,Neyland,"{'line1': '5400 Westheimer Court', 'city': 'Houston', 'subdivisionCode': 'TX', 'subdivisionName': 'Texas', 'postalCode': '77056', 'countryCode': 'US', 'countryName': 'United States'}"
