,firstName,lastName,serviceAddress
0,Susan,Ward,"{'line1': '110 - 12 AVE SW', 'city': 'CALGARY', 'subdivisionCode': 'AB', 'subdivisionName': 'Alberta', 'postalCode': 'T2R 0G7', 'countryCode': 'CA', 'countryName': 'Canada'}"
1,Kerry,O'Reilly Wilks,"{'line1': '110 - 12 AVE SW', 'city': 'CALGARY', 'subdivisionCode': 'AB', 'subdivisionName': 'Alberta', 'postalCode': 'T2R 0G7', 'countryCode': 'CA', 'countryName': 'Canada'}"
2,Georganne,Hodges,"{'line1': '110 12 AVE SW', 'city': 'CALGARY', 'subdivisionCode': 'AB', 'subdivisionName': 'Alberta', 'postalCode': 'T2R 0G7', 'countryCode': 'CA', 'countryName': 'Canada'}"
3,Allen,Hagerman,"{'line1': '110 - 12 AVE SW', 'city': 'CALGARY', 'subdivisionCode': 'AB', 'subdivisionName': 'Alberta', 'postalCode': 'T2R 0G7', 'countryCode': 'CA', 'countryName': 'Canada'}"
4,David,Drinkwater,"{'line1': '110 - 12 AVE SW', 'city': 'CALGARY', 'subdivisionCode': 'AB', 'subdivisionName': 'Alberta', 'postalCode': 'T2R 0G7', 'countryCode': 'CA', 'countryName': 'Canada'}"
5,Brett,Gellner,"{'line1': '110 - 12 AVE SW', 'city': 'CALGARY', 'subdivisionCode': 'AB', 'subdivisionName': 'Alberta', 'postalCode': 'T2R 0G7', 'countryCode': 'CA', 'countryName': 'Canada'}"
6,Todd,Stack,"{'line1': '110 - 12 Ave SW', 'city': 'Calgary', 'subdivisionCode': 'AB', 'subdivisionName': 'Alberta', 'postalCode': 'T2R 0G7', 'countryCode': 'CA', 'countryName': 'Canada'}"
7,Michael,Novelli,"{'line1': '110 - 12th Avenue SW', 'city': 'Calgary', 'subdivisionCode': 'AB', 'subdivisionName': 'Alberta', 'postalCode': 'T2R 0G7', 'countryCode': 'CA', 'countryName': 'Canada'}"
