,firstName,middleName,lastName,serviceAddress
0,PAUL,J.D.,ALPERN,"{'line1': 'Suite #400, 10220 - 103 Avenue NW', 'city': 'Edmonton', 'subdivisionCode': 'AB', 'subdivisionName': 'Alberta', 'postalCode': 'T5J 0K4', 'countryCode': 'CA', 'countryName': 'Canada'}"
1,GORDON,A.,JOHNSTON,"{'line1': 'Suite #400, 10220 - 103 Avenue NW', 'city': 'Edmonton', 'subdivisionCode': 'AB', 'subdivisionName': 'Alberta', 'postalCode': 'T5J 0K4', 'countryCode': 'CA', 'countryName': 'Canada'}"
