,firstName,lastName,serviceAddress
0,Eric,Lefebvre,"{'line1': '8210 route Transcanadienne', 'city': 'St-Laurent', 'subdivisionCode': 'QC', 'subdivisionName': 'Quebec', 'postalCode': 'H4S 1M5', 'countryCode': 'CA', 'countryName': 'Canada'}"
1,Murat,Armutlu,"{'line1': '8210 route Transcanadienne', 'city': 'St-Laurent', 'subdivisionCode': 'QC', 'subdivisionName': 'Quebec', 'postalCode': 'H4S 1M5', 'countryCode': 'CA', 'countryName': 'Canada'}"
2,Dickie,Orr,"{'line1': '8210 route Transcanadienne', 'city': 'St-Laurent', 'subdivisionCode': 'QC', 'subdivisionName': 'Quebec', 'postalCode': 'H4S 1M5', 'countryCode': 'CA', 'countryName': 'Canada'}"
3,Stanley,Ma,"{'line1': '8210 route Transcanadienne', 'city': 'St-Laurent', 'subdivisionCode': 'QC', 'subdivisionName': 'Quebec', 'postalCode': 'H4S 1M5', 'countryCode': 'CA', 'countryName': 'Canada'}"
4,Victor,Mandel,"{'line1': '8210 route Transcanadienne', 'city': 'St-Laurent', 'subdivisionCode': 'QC', 'subdivisionName': 'Quebec', 'postalCode': 'H4S 1M5', 'countryCode': 'CA', 'countryName': 'Canada'}"
5,Claude,St. Pierre,"{'line1': '8210 route Transcanadienne', 'city': 'St-Laurent', 'subdivisionCode': 'QC', 'subdivisionName': 'Quebec', 'postalCode': 'H4S 1M5', 'countryCode': 'CA', 'countryName': 'Canada'}"
6,Suzan,Zalter,"{'line1': '8210 route Transcanadienne', 'city': 'St-Laurent', 'subdivisionCode': 'QC', 'subdivisionName': 'Quebec', 'postalCode': 'H4S 1M5', 'countryCode': 'CA', 'countryName': 'Canada'}"
