,firstName,lastName,serviceAddress
0,Nojan,Abrary,"{'line1': '1800 Waterfront Centre', 'line2': '200 Burrard Street', 'city': 'Vancouver', 'subdivisionCode': 'BC', 'subdivisionName': 'British Columbia', 'postalCode': 'V6C 3M1', 'countryCode': 'CA', 'countryName': 'Canada'}"
1,Kevin,Price,"{'line1': '1800 Waterfront Centre', 'line2': '200 Burrard Street', 'city': 'Vancouver', 'subdivisionCode': 'BC', 'subdivisionName': 'British Columbia', 'postalCode': 'V6C 3M1', 'countryCode': 'CA', 'countryName': 'Canada'}"
