,firstName,middleName,lastName,serviceAddress
0,Peter,C.,Noble,"{'line1': '505 Quarry Park Boulevard', 'city': 'Calgary', 'subdivisionCode': 'AB', 'subdivisionName': 'Alberta', 'postalCode': 'T2C 5N1', 'countryCode': 'CA', 'countryName': 'Canada'}"
1,Jon,R.,Wetmore,"{'line1': '505 Quarry Park Boulevard, SE', 'city': 'Calgary', 'subdivisionCode': 'AB', 'subdivisionName': 'Alberta', 'postalCode': 'T2C 5N1', 'countryCode': 'CA', 'countryName': 'Canada'}"
2,Sherri,L.,Evers,"{'line1': '505 Quarry Park Boulevard', 'city': 'Calgary', 'subdivisionCode': 'AB', 'subdivisionName': 'Alberta', 'postalCode': 'T2C 5N1', 'countryCode': 'CA', 'countryName': 'Canada'}"
